package,relative_path,sha256,size_bytes,modified_utc
gestaltview-v2-main,gestaltview-v2-main/client/public/art/colorblind.svg,8d564617871c8f091aa7e4cf700690d8730704593ec404e113bfe852eae5a41b,1844,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/public/art/iris.svg,b3f3e44d10c30a3b1e1cf11f2eb8fbc5a66919269991048e04a5be4ad91e6da8,1851,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/public/art/lack-of-color.svg,1c5becd3098cd0fe86c4306da2835602fd155c8da9a62edc3404d18bf2a82e82,1862,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/public/art/letting-the-cables-sleep.svg,f37eb0cab13e89a7ccb1a7c6e7e8a9414863ff02c26e65720b5520e96830e1f8,1662,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/public/art/like-a-stone.svg,12c43de0ec3089ca43f8ad1352a96a5b94aae443c885f0eeac47355261710c4a,1852,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/public/art/linger.svg,743c76892c70e5f867754c61b5971fd2cf72d815071c38173397e6d7c0ede922,1852,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/public/art/messy.svg,d385e0038816350279f44273117b7cff65dbe3653fa8876972216d6e5f8886e7,3402,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/public/art/nutshell.svg,1507d54099a8cc3c2286edf3fd8f1df66f7ada3102300a45d8769a4309ce0d68,1848,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/public/art/runaway.svg,8973f531dd810f6ac70d769ea7af6d1f0cc0a02da4dc28ba4c84bc056bd4a09c,3412,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/public/art/staring-at-the-sun.svg,27b5f3305bbd449c9be53fd6ed4b2d66843bbc241927d21e6f548fee987e602e,1667,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/public/art/sunburn.svg,bfb81dce10bad45ef158d365d4dd4fb02d762f72300bcb9b219d2e065bda6cc5,1644,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/public/audio/3libras-apc.mp3,561bd8f80a3916b57a976557314d2c54014a9f154a536522cda74421ed4aaaf2,5273853,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/public/audio/3libras-bilateral.mp3,561bd8f80a3916b57a976557314d2c54014a9f154a536522cda74421ed4aaaf2,5273853,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/public/audio/Nutshell (Alice In Chains).mp3,ffc813c8d21e3dc951da879490c1e28adaab9832473718145ad1788ead5b1d4b,6147786,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/public/audio/breathe-me-sia.mp3,b40762800e672f64b82da1a17250a710f476732ab0096d037dd5f8cf57ffd250,3180907,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/public/audio/closer-coil-remix.mp3,d7e3e75e0c3fc1a80c9bc48246bfdd688e22740b44dccec423cbf831329f337f,10484916,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/public/audio/iris-diamante.mp3,29b77dd93d0182950ba878f24d05864cdea111765b416149f868d2109e73eea5,8996615,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/public/audio/lack-of-color-dcfc.mp3,96c7cfc307100bb3bc7cb9ecb74867d8ebdd58caf9c467dea8aa0c672192f3bb,4280576,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/public/audio/letting-the-cables-sleep-bush.mp3,3319c56f0cce795817b8fa00282b21269f4b4963f82e11fd6d2747cdd6fdf83a,9437022,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/public/audio/like-a-stone-audioslave.mp3,08653d982f142ea47e16fea853fdc2ae0e05fdb6c9aae54cd8148cde3fc22828,4799457,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/public/audio/linger-cranberries.mp3,1a06d821a565c466b9fef706ef9fb45e5db9d06149d3345e059bebeae98d8bd0,4497920,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/public/audio/messy-lola-young.mp3,37ab72594f164d16f6bca9a410b41c3f06260e0eb232bd46b2a1c795d6f67fba,6571643,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/public/audio/nutshell-aic.mp3,ffc813c8d21e3dc951da879490c1e28adaab9832473718145ad1788ead5b1d4b,6147786,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/public/audio/runaway-aurora.mp3,81bdad53ed06f7ec6ee9a1a60280c8dea98ab52b24418a8c1ae19c0b5bbe2137,4057088,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/public/audio/staring-at-the-sun-tvotr.mp3,f668e2e17a66238f067afbc047670728c0b81eb95c62605148cf86d9521801a5,3400652,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/public/audio/sunburn-fuel.mp3,c60d54219b598981565d86a0cd05d8e527b4f79e9f119b4d26982670a65e8fc7,6282796,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/public/audio/welcome-to-gestaltview.mp3,8ba94c7d889dfd7221e36f9ae37563d8ea4480808a1707220d0a162f6b7321bd,46020,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/public/favicon.svg,d63af24880841c0d6a93331d321163ea8e0c1c269debfb223db6afb73fea82a9,1136,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/public/google0f5206567049c1b9.html,1ef0e7fa1be0ee1e50b72515f1e164c278f517c3442690a301268527605c0222,54,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/public/robots.txt,d265ecd0ba9429f2d16417282cddeaf8c9e716f0f65a05b78745292a199b1924,147,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/public/sitemap.xml,10f5f99361527f9157bb8367e689259579ef903b30e8822053c2a5b5ccf30184,3672,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/App.tsx,32bf5a35fa6bfc266e9c7e88bb676cc12fb40c9acb3b02a6af701d7f91b92726,3301,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/AuroraBackground.tsx,dec171b9264e5b3ea82d201cd4edac0798954ffbc562a94bacc62c433d407c5b,2740,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/Billy.tsx,7c12806114bff833f9423810192fbedeff4ad40b7cb67932700fa4c40558af85,30219,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/CollaborationProof.tsx,c788084efd0665fe38e766ded9bcb84b0016b1fd1c630f9e52a6d00fa332578c,31925,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/Collaborators.tsx,3ccefa40dc101a96a020e863bc79c558f3211c14b5f01c76a455647c5b3d557f,14019,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ConsciousnessEngine.tsx,62e209a42dab715ecd1b9933c00a388586258ffee67d095f3dd4fbeb009877c6,9847,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/Contact.tsx,de58804966a7c6731312957ffb85fbbc74291ec0f427a7092be1fb225a302de1,10869,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ErrorBoundary.tsx,3b0bdb7a19758fcd440138ccfb5f306b96836564f15d7c8c9663d7dd7417e972,1688,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/HeroCanvas.tsx,6443fb503adc2e0abaac7a6a19a4947ac8810cba858a5d93dec142ad7427360d,5185,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/HeroSection.tsx,dd5cb9cb75fe2cd1881e2f79c67f55b427f2ec19cbf933d324db34f476b57e2f,21508,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ManusDialog.internal.tsx,a22b0cb5c1db5cedda6b2c70b3cb4a1a443101e03e90de188ce11156c24c25db,2370,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/Map.tsx,931413fea95936e68f872bc34733138f9e11a656446b1a56a98fba9532954e22,4932,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/NavBar.tsx,9da8b3fbc508626b19cee38c7a51fd0c4a9cadb35eed9be49a25e704b7c48975,5663,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/OpeningCeremony.tsx,193c8d7d6e198d732b14a41d84dd376ea2a319eef207b09bbde95ef99478de58,3239,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ServicesConsulting.tsx,ff2faac3029f763b634bab6b7e22327d13199e006f138bf4f200099f2ba092ff,13769,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/TheEvidence.tsx,c7fd8dcf6c1d513cab0c88d2be565838017e8edaf7d164dce8a15401ef415e49,9984,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/TheHuman.tsx,d0188f9dbc7346b6d265ad6c4a89aa58cafd9a61101e8007c4a4a109dbb6caf5,10099,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/TheoriesMap.tsx,fca7f03c7f87e2c0eee20840f09c442c1c947c5efce5e629ace75ca547bf5a29,16059,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/TribunalOrbs.tsx,8fdb0ba6205233425a931ce3c67324eb0c109a25be09beab4637247b8ce6bd3b,10221,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/WhatSystemsSaid.tsx,8a9f0dbd7b3a321ef609f7c3e529dc7a1c1b952356d7c8ba3422c569c907f0e8,17880,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/WhatThisIs.tsx,b3d3b418611f088db0f9e5e955eb875aee2a9b8043b23ab9d6718f4e5c23b67c,8845,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/WhatWasBuilt.tsx,d63ccb66f81ef6bb8ff8bd50a0c7243ea7675aec27183f9570103b827a31a96c,23385,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/WhatYouCanBuild.tsx,cb315d3b4eac98ca61f31f2a88dbfaf12e7016f8d562f5c5ac5734b891643a4f,32340,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/GlassCard.tsx,fc6680f179beb12511946dd8c7fba02f4be7f80b09d8869267ff3faabe24b67b,1443,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/accordion.tsx,7b96cf50388ad3d07be64924ab33ba5f63b79a6a5749ebe4d31c789c0bc00d44,2048,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/alert-dialog.tsx,aeecd7967eb0be3bad2753b6633d9a43cc4c08cb35de872ffdc0b9f2b6a9b26c,3866,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/alert.tsx,eccfc7f6ca9d51407cb413a3ca4b5ac721898ac93d38e95c02c35188ad674abe,1622,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/aspect-ratio.tsx,654f5d6e9ed17472305d7e6fc5de30453875ffae585f5d064aedc9e6945bdbb0,269,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/avatar.tsx,c2382ff71d7ef3492096ed6ef35bf82e1fd421a81d55ca80453f5f5138eac360,1090,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/badge.tsx,51fd797c59e63d164ade736769f19f26e41c157daba29aa0b327b3b226f4d4ac,1639,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/breadcrumb.tsx,dd84657e30691ea7f14a785c13b660d6cd626c08ba1df8439c3eca858ee3cd7e,2371,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/button-group.tsx,ba1d824f0f4d8b5dd78a80fa766e3543eefb9173143652be2c7cb765af1864f5,2220,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/button.tsx,b08b4785e03566c7a6063b3d57234deae41649676870cbbb9ab2448d816e1739,2097,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/calendar.tsx,89308bce82e8b23b611cfbc88bc19f7b341d7109ab9a2838c04cb50922113501,7663,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/card.tsx,1397e7d264d90162220ea7473b311e434651886267c71e7f58d4488be9d8ff39,1997,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/carousel.tsx,42f66e6fde568c209df5d58a4ca13c3ae92d120a04fd99f7be695d6a570ef0a9,5603,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/chart.tsx,47c4de202fe1dc229af94d2c86197251d279bee131d2a6fb75ab9e58cec71aab,10113,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/checkbox.tsx,4fc309590e66d3c41e3be5fb73f988b0e916e7bf5fff321c22c3a64cd4fe97cf,1218,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/collapsible.tsx,95b5b9ea89a4105045c58b7eba539e57a1f4abc5a54d43ea0f7168f46b645eeb,791,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/command.tsx,47910540789d4de9e890de63bfc0046f9cf6bfaa86d496a98c79622900f8520c,4838,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/context-menu.tsx,fe63c0a0dcabe749874ad19e07dee8418337c62dd64452fc08b5abf27b49b9eb,8284,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/dialog.tsx,3ffd83bd2940c1191fde091bc47311aebc2b79d78824965a5c446115e58190aa,6024,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/drawer.tsx,573deecc31f90fcd96f53a37b2e5363eb326fe737cbdb28cac38a5d014734fc8,4255,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/dropdown-menu.tsx,ede99252b737a29eb1f05370956e2b842be161b6a661f1429155ac561653d029,8434,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/empty.tsx,c0b612929b15fd498b984d8d98d1b082a3eb294be5aa8eb9cb53b67cf152f465,2406,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/field.tsx,f093424ca5eadf43d46b020ed780aee7aa5f6d90d0b48fb50c031e3d7b0528c7,6057,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/form.tsx,0157362d572713567d989b726277879e75c60c24684ade4aef854867dc2fac48,3801,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/hover-card.tsx,bdfe831708e7de6b9fbb14d8fe5af5a0985f67cff3c2b5755b4b570c3b4e7ad5,1525,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/input-group.tsx,f62f2be2ad4c2c7711e7b25b0d6c03572f7871cb4022e9f4f6860dcd77dd9e57,5066,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/input-otp.tsx,45fc7fed882aa5024d8eea52d9b392d13b1d80f2b7f846365bc2586e3d16253d,2253,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/input.tsx,0aaad971269e84519fb14928a70777db539b4cacf9f145fecd905ba483a199c6,2728,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/item.tsx,89f2ed48c2270064d63e0a40f755c1da14e99e7db46bceac56d6dee7b45b8798,4513,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/kbd.tsx,4f8f3e521b2b007643b8a2c8f86cf547bd87e703dc2bed067083ca48f901d6ad,866,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/label.tsx,7fdad17d8e83912ad0cfc372c551a901ab98523ef17c0792a17c592a147db732,602,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/menubar.tsx,53fb1c058fabaf0cfb3fb2cfdb9b17ccc8762376d62cc011150d919209b82c1a,8405,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/navigation-menu.tsx,aafccbe2b05d9f80b7d007301b51aaede4692efc468304c5fb11b21cd0c0ef43,6680,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/pagination.tsx,8f0d822b4688eb131e37fbf2330e19b269ab6487583be3249b98f3b68bb07928,2726,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/popover.tsx,5e7bec05904d9091a7b53963f5b49660bf3564b02a057ef8640ab6855d6e32fd,1629,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/progress.tsx,2297e3c13d5b2a04a9164c3900c8cae2e477c07ebed35c4bbda98d1232ab7b7e,731,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/radio-group.tsx,025f03d81d4e304eb27d94e6517f37072a3941df8f8603ac55cfb42b17cd99ef,1459,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/resizable.tsx,52e1027a4b4a5f70f0479f69fe40046dfa112952b7e568292727e1618348ee80,2023,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/scroll-area.tsx,793c5d69e6e5ce8bcbe453b8834d53f3a90839fc8e8e1f9fe5f77e7626566677,1637,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/select.tsx,40945665ec8363e55ae38f26115ee763cbc5548bed585eed569d406cbc4b7a75,6297,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/separator.tsx,23bbf3f74d01f55533f6f22ebbc2b299137421e07896cb7af21245756a10c27e,690,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/sheet.tsx,ab22e38f2cf312a31a84fb91f7e912f0da66e809f6e1ae675ec6cf0c8ec0ba61,4107,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/sidebar.tsx,782ec3ba8a570c9a0f6ec12d7e1c1efdee5e02eb2da7aa46131c734e7f7bbea8,21947,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/skeleton.tsx,1f75b999a5ad2f65e8fb807faa2b3fccef9eb333996fb4c9030575dac7393091,279,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/slider.tsx,9c458646597836916678a9bce2f3064d4d5cdb0c65d32d92bc71f57d7569fb6b,1988,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/sonner.tsx,a65fe9ded89363ec546f28401a26caec1a3aa38c52259eb829cfa33723dbe3a5,561,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/spinner.tsx,ecd836d476573adb4403747c3457339276805433c20eacf3408303b76ec283ff,335,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/switch.tsx,688cccb52220e05f6770fb5e8296375f2a784bcf6585eb26a721a9f29361ab60,1168,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/table.tsx,085566291cf03c9fea590aa9b77339feebf04cf8ce23494a3667f84bf4811e29,2445,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/tabs.tsx,394b62295cee5185e858bcabfafcd5a7287910944c962fbd9c1c06444b22cedb,1963,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/textarea.tsx,ffbad961ec02f9ca23f4157daa1a4139960c4477a245c216a793b4692dec142c,2613,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/toggle-group.tsx,92e7640e30c4ae3ffd775e9a3d845327c26d9ce0f9f39555c2e7cfc2c8671c4d,1936,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/toggle.tsx,a922c5e0534b9fd556ff8a8b56e25f7d24544be6050472cdd1ea003b8a0f3e47,1563,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/tooltip.tsx,6f0c581e2018d676e43c0b4b5aeb62d3fe68e65907cf748548208d75ac212677,1886,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/const.ts,65400a775381cec4ae19f68373550f1318fb45970313ad91e91a1adc42b0bacc,643,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/contexts/ThemeContext.tsx,e025cdb51ad747757235b16dccbb39b5e949cdf93fa9a822ff81ef6e32f65924,1467,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/hooks/useBinauralBeats.ts,d0bfc14e4a1e32b853c3fb5c9ec04d8ad73b203f11867fb55ad25cbaa4cb78a4,9822,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/hooks/useBiofeedback.ts,db69d3e226e3f5d8344575b07e0bc2b82da9b73f8bcb2c3500ef1b360fea40ab,9421,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/hooks/useComposition.ts,674c515075a2f318d4ec2291313ba552488de0b2c1aac7f36f3d71c4e34d434e,2333,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/hooks/useMobile.tsx,464e778a9da49481e3c6dac4f92ff589e01349b33063a74c45435cfeed81e1c0,584,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/hooks/usePersistFn.ts,60cc14f39a3f8b212d7baf4beeaf35f81e09a7c78e4154bcca3477e010879511,471,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/hooks/useReveal.ts,2413e33cd4cd45a385965c1202cdc8ef09b6845c31fb258ba88b92ec9daeadcd,757,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/index.css,75d3c08db06e5c4b02793c17c1fdb72d0643fced9df834f733d2522833aaa402,8684,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/lib/BillyEngine.ts,176454a3d18df202cff10d62e798d330efc0b68d0f216ce2780342ed83225731,46115,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/lib/MusicalDNAVisualizer.ts,2d521a8e2bd8673ee533fb1b7ad689d5e27576c790a99a0a10a50a67edf0c072,24475,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/lib/utils.ts,d1f1e0d62cb8d8d1e04c26e14de842d8a151f75812d81b046c65b5d1fe8e4b27,169,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/main.tsx,29946f51942fba11605c7595fd82b50b0d7e50148e0194fd356dacbc958f18ec,157,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/pages/ADHDPowerUpPage.tsx,f07c533091be50b8a8733a86d418864f7ff59463c66fe34c617b481d34e773c6,14770,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/pages/AddictionRecoveryPage.tsx,c90ae3a7942d493d8eb493de0678ede2c80eb2b54c9883d8169983d4d2660836,11270,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/pages/AlzheimersLegacyPage.tsx,e31ad0c539acc335c8503f98d40070c2145f6fd44e31d2aa5629c993bfe08740,11548,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/pages/BrainSparksPage.tsx,a66b229ae1ad4264088188146c3775e62cdb52ee2947888101da4823802cc7d0,13178,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/pages/CollaborationProofPage.tsx,63b43861a914aa14e96b4161fc3681bf112cd3c671400e9e2b53b484d9254603,924,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/pages/EnginePage.tsx,af5cba996078ebf9e545354cc5f6e70bd31678ae8af43487175a34c620696407,15491,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/pages/EthicsFrameworkPage.tsx,07f47803cd29aa9c61fda3e82ce48965e62ebd84c3bf476773944d82eb8661ec,12380,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/pages/Home.tsx,1a3e9e39c0adf0cf74971a1fb340cb8d565d34ef788d3b8ad8d6d88ca7702c53,3677,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/pages/InsightWindow.css,3fa13320591beb012bc717e890be735544a70a2545aaff5d1c94d8411a20da79,3743,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/pages/InsightWindow.tsx,619f7d086fd0cf9d64609481be708a7b8335ebe4f3c8278b13732145f74f4962,42652,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/pages/MuseumPage.tsx,5f4aba8c2a5e4288029d70cdb249f766a4433c75e0d0b5eda55fa014ad3fd499,7335,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/pages/MusicalDNAPage.css,5a077d9e227ad331ec4383c61e5174ff1d79679cdcd2178b0d92e0b17475f09e,13557,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/pages/MusicalDNAPage.tsx,060725ee7f089520ffda609938d1e1d7177ed51ca2ac566dd2eff1d3e1d9c9e4,40759,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/pages/NotFound.tsx,8d463442b5f0514d4dacc4b1f195599f7d22254f6240488cead16ec8ac80888f,1756,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/pages/ResonanceLoopPage.tsx,d46726ad63ce0741cf9739c88936681b1b1bd14b9e832acae1801d8ba34f3041,20391,2026-03-03T18:36:16+00:00
