package,relative_path,filename,extension,size_bytes,size_mb,modified_utc
gestaltview-v2-main,gestaltview-v2-main/generate_repo_manifest.py,generate_repo_manifest.py,.py,3539,0.003375,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/ideas.md,ideas.md,.md,6058,0.005777,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/package-lock.json,package-lock.json,.json,524528,0.500229,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/package.json,package.json,.json,3903,0.003722,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/patches/wouter@3.7.1.patch,wouter@3.7.1.patch,.patch,918,0.000875,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/pnpm-lock.yaml,pnpm-lock.yaml,.yaml,323413,0.308431,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/repo-to-markdown.py,repo-to-markdown.py,.py,8992,0.008575,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/repo-to-markdown.sh,repo-to-markdown.sh,.sh,5541,0.005284,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/scripts/__pycache__/ingest_corpus.cpython-311.pyc,ingest_corpus.cpython-311.pyc,.pyc,19312,0.018417,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/scripts/create_knowledge_table.sql,create_knowledge_table.sql,.sql,4954,0.004725,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/scripts/ingest_corpus.py,ingest_corpus.py,.py,13607,0.012977,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/scripts/run_migration.py,run_migration.py,.py,6574,0.006269,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/scripts/seed_billy_knowledge.py,seed_billy_knowledge.py,.py,14868,0.014179,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/server/index.ts,index.ts,.ts,919,0.000876,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/shared/const.ts,const.ts,.ts,99,9.4e-05,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/supabase/.temp/cli-latest,cli-latest,,7,7e-06,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/tsconfig.json,tsconfig.json,.json,657,0.000627,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/tsconfig.node.json,tsconfig.node.json,.json,479,0.000457,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/vercel.json,vercel.json,.json,282,0.000269,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/vite.config.ts,vite.config.ts,.ts,750,0.000715,2026-03-03T18:36:16+00:00
